org	name	tbl1	tbl2	tbl3	tbl4	tbl5	tbl6	value1	value2	value3	value4	value5	value6	desc1	desc2	desc3	desc4	type	text1	text2	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9	perm10	perm11	perm12	perm13	perm14	perm15	perm16	perm17	perm18	perm19	perm20	oleptr	desc5	desc6	desc7	desc8	tbl7	tbl8	tbl9	tbl10	tbl11	tbl12	tbl13	tbl14	tbl15	tbl16	value7	value8	value9	value10	value11	value12	value13	value14	value15
T00038	CSTSP Bicycle Safety	CIPJ						20000101	99991231	PDT000178	0	0	0					N																								CSTSP Bicycle Safety						BZA008	BCP006			TR	BPR016			0	0	0	0	0				0
T00039	CSTSP Ped/Bike Media	CIPJ						20000101	99991231	PDT000177	0	0	0					N																								CSTSP Ped/Bike Median						BZA008	BCP006			TR	BPR016			0	0	0	0	0				0
T00040	CSTSP Residential Pu	CIPJ						20000101	99991231	PDT000176	0	0	0					N																								CSTSP Residential Purchase						BZA008	BCP006			TR	BPR016			0	0	0	0	0				0
T00041	CSTSP Safe Routes to	CIPJ						20000101	99991231	PDT000179	0	0	0					N																								CSTSP Safe Routes to School					NO	BZA008	BCP006			TR	BPR016			0	0	0	0	0				0
T00042	Interstate Livabilit	CIPJ	YES		YES	YES		20000101	99991231	PDT000122	"325,000"	0	0					N		"Plan, design, and construct neighborhood transportation improvements identified by the Interstate Corridor Urban Renewal Advisory Committee."																						Interstate Livability				BOB002	NO	BZA001	BCP006			TR	BPR016			0	0	0	0	"325,000"				0
T00043	Marquam Hill Traffic	CIPJ						20000101	99991231	PDT000195	0	0	0					N																								Marquam Hill Traffic Calming						BZA005	BCP006			TR	BPR016			0	0	0	0	0				0
T00044	Lents TC: Traffic Sa	CIPJ	YES			YES		20000101	99991231	PDT000018	"2,000,000"	0	0					N		"Implements the Lents Traffic Safety Plan to improve multi-modal safety and neighborhood livability within the Lents Town Center Urban Renewal District. Specific projects from the Lents Traffic Safety Plan will be identified when the overall project is initiated. Potential projects include: modifications to the SE 84th/Foster Rd /Ellis intersection, installation of a safety beacon at the intersection of SE Harold/111th Ave, and curb extensions at the SE Insley/84th intersection."																						Lents Transit Center: Traffic Safety						BZA004	BCP006			TR	BPR016			0	0	0	0	"2,000,000"				0
T00045	Lents Town Center Fo	CIPJ	YES		YES	YES		20000101	99991231	PDT000187	"4,530,620"	0	0					N		"This project implements major elements of the Lents Foster-Woodstock Streetscape Plan, adopted by City Council in 1999.  The primary purpose of the project is to improve the pedestrian environment around the commercial district to support business revitalization.  Improvements include sidewalk widening, enhance street lighting, stormwater management, and improved pedestrian crossings.  Funding for the project comes from a federal Metropolitan Transportation Improvements Program grant and funding from Lents Town Center Urban Renewal District."																						"Lents TC: Foster Streetscape, SE"				BOB006	NO	BZA004	BCP006	NO		TR	BPR047			0	0	0	0	"4,836,598"				0
T00046	Ped Infill & Network	CIPJ			YES	YES		20000101	99991231	PDT000023	"279,000"	0	0					N		"This small on-going program addresses small gaps in Portland's existing pedestrian network, including sidewalks, trails, and crossings, which present significant barriers to pedestrians. This program supports PortlandÍs land-use, transportation, and climate action goals.  Some barriers can be remedied through modest expenditures to address the most critically needed improvements. Pedestrian activity should increase as barriers to usage are eliminated and connections are improved. Eligible projects are identified in the Pedestrian Master Plan, the Transportation System Plan, and through public and staff review. Projects that are able to use these funds as leverage with other funding partners are encouraged. Funding is provided by general transportation revenue.  

"																						"Ped Infill & Network Completion, CW"				BOB005	NO	BZA008	BCP006	NO		TR	BPR044			0	0	0	0	"300,000"				0
T00047	Texas Green Street L	CIPJ						20000101	99991231	PDT000165	0	0	0					N																								Texas Green St Local Improvement District						BZA005	BCP006			TR	BPR016			0	0	0	0	0				0
T00048	Boones Ferry - Steph	CIPJ			YES	YES		20000101	99991231	PDT000196	"1,217,000"	0	0					N		"This project is the result of community advocacy and Council direction in 2008. Improvements will increase sight distance and safety for turning vehicles at the intersection of SW Stephenson Street and SW Boones Ferry Road. The project also includes stormwater and pedestrian infrastructure improvements. This project is funded by an aggregation of local City funds, System Development Charge revenue, and developer contribution."																						"Boones Ferry-Stephenson Rd, SW"				BOB001	NO	BZA005	BCP006	NO	LOW	TR	BPR044			0	0	0	0	"1,217,000"				0
T00049	Vehicle Safety Impro	CIPJ						20000101	99991231	PDT000197	0	0	0					N																								Vehicle Safety Improvements						BZA008	BCP006			TR	BPR016			0	0	0	0	0				0
T00050	23rd: Burnside-Lovej	CIPJ	YES		YES	YES	YES	20000101	99991231	PDT000114	"4,960,271"	0	0					N		"NW 23rd Ave between W Burnside and NW Lovejoy needs to be repaired and repaved. Regular maintenance is no longer effective and can't occur with the abandoned trolley tracks in place underneath the pavement. Approximately 15,000 vehicles use the roadway each day. Roadway improvements are necessary to ensure access and maintain the vitality of the neighborhood. 

The project includes excavating the existing travel lanes and trolley tracks, reconstructing the roadway base, and repaving the surface. The project will also install new corner curb ramps for accessibility and build new pedestrian crossing improvements. Design and construction is coordinated with the Bureau of Environmental Services's NW 23rd Sewer Rehabilitation and Replacement project.  Construction is expected to be substantially complete in FY 09/10 with project close-out extending into FY 10/11.



"																						NW 23rd: Burnside-Lovejoy Streets						BZA007	BCP006			TR	BPR019			0	0	0	0	"4,960,271"				0
T00051	Burgard Rd Over Aban	CIPJ	YES		YES	YES	YES	20000101	99991231	PDT000149	"5,175,027"	0	0					N		"This project was identified for funding by the State of OregonÍs Transportation Investment Act (OTIA III) because of the high volume of freight traffic on what had become a weight-restricted bridge.  The existing bridge will be removed and replaced with a fill material, sidewalks, and paving. Construction of 3,000 feet of storm sewer is necessary to serve the project area. This is one of the last City projects with funding from OTIA III."																						"Burgard Rd Over Abandon RR, N"				BOB005	NO	BZA001	BCP006	NO	MODERATE	TR	BPR046			0	0	0	0	"2,846,302"				0
T00052	CBD Cable Replacemen	CIPJ	YES			YES	YES	20000101	99991231	PDT000126	"400,000"	0	0					N		"Replace degraded and broken street light infrastructure. In some instances the fixtures and conduits used were of poor quality and have reached their reasonable service life in other instances the system are very old and have reached beyond the end of their serviceable life. The older inefficient lighting fixtures provide insufficient lighting for streets and pedestrian paths while creating substantial light pollution. This funding provides for both the engineering services and the costs to replace the failing equipment. 

"																						CBD Cable Replacement				BOB005	NO	BZA008	BCP006			TR	BPR019			0	0	0	0	"400,000"				0
T00053	Foster Rd Over Johns	CIPJ						20000101	99991231	PDT000150	0	0	0					N																								Foster Road Over Johnson Creek Improvements						BZA004	BCP006			TR	BPR019			0	0	0	0	0				0
T00054	MLK Viaduct	CIPJ	YES			YES	YES	20000101	99991231	PDT000097	"40,628,666"	0	0					N		The Martin Luther King Viaduct project will replace the viaduct over the Union Pacific Railroad from SE Mill St to SE Brooklyn St. The project will be constructed by ODOT. PBOT will provide some construction services during the construction.																						MLK St Viaduct				BOB005	NO	BZA004	BCP006			TR	BPR019			0	0	0	0	"40,628,666"				0
T00055	Paving Preservation	CIPJ	YES			YES	YES	20000101	99991231	PDT000182	"1,500,000"	0	0					N		"The City utilizes a Pavement Management System (PMS) to coordinate and set priorities for pavement asset maintenance and rehabilitation. The city optimizes project selection by coordinating with the Active Transportation program to incorporate multi-modal improvements and other safety related elements. Current funding for this program is only provided when available General Fund surplus dollars are allocated. Projects identified for improvement include: NE 122nd Ave (I-84 Ramps to Skidmore); SW Oak St (SW Naito Pkwy to SW 10th Ave); East Burnside (20th Ave to 32nd Ave) along with various safety improvements such as corner ADA ramps, median islands and rapid flashing beacons, along East and West Burnside and along SE 122nd Avenue. Ongoing General Fund support is allocated for ñOut of the Mudî to improve unpaved streets."																						"Road Rehabilitation Program (Paving Preservation), CW"				BOB007	YES	BZA008	BCP006	NO	LOW	TR	BPR046			0	0	0	0	"14,000,000"				0
T00056	Sellwood Bridge	CIPJ	YES			YES		20000101	99991231	PDT000189	"89,064,275"	0	0					N	Project to examine alternatives to addressing the structural problems to the Sellwood Bridge.  Multnomah County is the lead agency.  First phase of the project is to examiner alternatives and prepare required federal environmental studies.  Options could include rehabilitation of the existing bridge and a new bridge	"The Sellwood Bridge project is a Multnomah County project with the City of Portland serving as a partnering agency. The project will replace the Sellwood Bridge and modify the west side interchange to accommodate pedestrians, bicyclists, motor vehicles, and transit operations. The project is in the construction phase, anticipated to be complete in 2016. The project is funded by local and federal transportation funds."																						"Sellwood Bridge, SE"				BOB005	YES	BZA004	BCP006	NO	LOW	TR	BPR044			0	0	0	0	"392,500"				0
T00057	Signal Communication	CIPJ	YES			YES	YES	20000101	99991231	PDT000056	"300,000"	0	0					N		"This is a continuing program to install cable or add wireless routers to connect individual traffic signals to the central control computer. Central control allows improvements for traffic signal timing and allows monitoring of malfunctioning signals to speed necessary repairs which improves traffic flow and safety, and reduces air pollution and fuel consumption. This work complements ODOT's freeway management system work. The project is funded by General Transportation Revenue."																						"Signal Communication System, CW"				BOB005	YES	BZA008	BCP006	NO	MODERATE	TR	BPR046			0	0	0	0	"600,000"				0
