org	name	tbl1	value1	value2	value3	value4	value5	value6	type	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9
P10146	ACQ TRAIL MARINE DR	CIPJ	20000101	99991231	PKS003351	0	0	0	N									
P10147	ACQ TRAIL WAUD BLUFF	CIPJ	20000101	99991231	PKS003535	0	0	0	N									
P10164	ACQ SOWA PUBLIC STOR	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10167	ACQ EAST SMITH AT GA	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10168	Dev Grant Leach East	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10172	ACQ NE - COL SLOUGH	CIPJ	20000101	99991231	PKS003334	0	0	0	N									
P10173	TR Columbia Slough F	CIPJ	20000101	99991231	PKS003334	0	0	0	N									
P10174	ACQ NW HOY	CIPJ	20000101	99991231	PKS003334	0	0	0	N									
P10189	S Wtrfrnt Green-Old	CIPJ	20000101	99991231	PKS002910	0	0	0	N									
P10209	SDC City Park Dev	CIPJ	20000101	99991231	PKS003480	Ongoing	0	0	N									
P10210	SDC Comm Park Dev	CIPJ	20000101	99991231	PKS003479	"5,572,478"	0	0	N									
P10211	SDC Comm Garden Acq	CIPJ	20000101	99991231	PKS003487	"50,000"	0	0	N									
P10221	Senns Dairy Pk Dev	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10222	ACQ Fernhill PPS P O	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10223	ACQ Whitaker Ponds	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10224	ColumbiaSlough Trail	CIPJ	20000101	99991231	PKS003556	"530,000"	"7,754"	"7,500"	N									
P10225	Springwtr -Sellwood	CIPJ	20000101	99991231	PKS003157	"110,000"	0	0	N									
P10226	Swan Island Waud Blf	CIPJ	20000101	99991231	PKS003535	"3,026,663"	"2,492"	"28,295"	N									
P10227	OE-Dev Gilbert Hghts	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10228	OE-Develp Terr Trail	CIPJ	20000101	99991231	PKS003442	0	0	0	N									
P10229	S Wtrfrnt Greenway	CIPJ	20000101	99991231	PKS002910	"12,800,000"	0	"243,441"	N									
P10230	SDC Surveys/Apps-OLD	CIPJ	20000101	99991231	PKS003367	0	0	0	N									
P10231	Springwater Gap	CIPJ	20000101	99991231	PKS003893	"1,270,009"	0	"6,000"	N									
P10295	Acq-City Reg Parks	CIPJ	20000101	99991231	PKS003486	0	0	0	N									
P10319	Waterleaf-SDC	CIPJ	20000101	99991231	PKS003605	0	0	0	N									
P10320	Directors Park-SDC	CIPJ	20000101	99991231	PKS002942	0	0	0	N									
P10329	Emmert Acquisition	CIPJ	20000101	99991231	PKS003263	0	0	0	N									
P10344	SDC Trails	CIPJ	20000101	99991231	PKS003635	Ongoing	0	0	N									
P10345	Clatsup Butte LID	CIPJ	20000101	99991231	PKS003367	0	0	0	N									
P10346	SDC SurvApprais-Old	CIPJ	20000101	99991231	PKS003367	0	0	0	N									
P10347	Hoyt Arbor SDC	CIPJ	20000101	99991231	PKS003479	0	0	0	N									
P10348	Japanese Gdn SDC	CIPJ	20000101	99991231	PKS003479	"100,000"	0	0	N									
P10349	Leach Botan SDC	CIPJ	20000101	99991231	PKS003479	0	0	0	N									
P10350	ACQ-Craswell Cherry	CIPJ	20000101	99991231	PKS003367	0	0	0	N									
P10351	Earl Boyles Street L	CIPJ	20000101	99991231	PKS003367	0	0	0	N									
P10352	Gates Pk Inter Dev	CIPJ	20000101	99991231	PKS003479	0	0	0	N									
P10353	Acq-Gateway Pk	CIPJ	20000101	99991231	PKS003367	0	0	0	N									
P10354	Hoy Prop Stabilizati	CIPJ	20000101	99991231	PKS003479	0	0	0	N									
P10355	SDC-Nat Area Habitat	CIPJ	20000101	99991231	PKS003635	Ongoing	0	0	N									
P10376	OE-Dev Beech Prop Se	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10378	ACQ-SE-MEALEY	CIPJ	20000101	99991231	PKS003263	0	0	0	N									
P10379	SE - Spain at Johnso	CIPJ	20000101	99991231	PKS003263	0	0	0	N									
P10391	East Holladay Park I	CIPJ	20000101	99991231	PKS003479	0	0	0	N									
P10392	Sacajawea Park Impro	CIPJ	20000101	99991231	PKS003479	"100,000"	0	0	N									
P10393	Ivon Park Improvemen	CIPJ	20000101	99991231	PKS003479	"102,576"	0	0	N									
P10394	Gates Property Park	CIPJ	20000101	99991231	PKS003479	0	0	0	N									
P10395	Acq Garner Prop	CIPJ	20000101	99991231	PKS003261	0	0	0	N									
P10396	Acq Bayer at Knott	CIPJ	20000101	99991231	PKS003261	0	0	0	N									
P10397	SDC Trail Develop	CIPJ	20000101	99991231	PKS003636	Ongoing	0	0	N									
P10398	SDC Habitat Restore	CIPJ	20000101	99991231	PKS003637	Ongoing	0	0	N									
P10399	Terrace Trail Park	CIPJ	20000101	99991231	PKS003442	"400,000"	"8,000"	"15,800"	N									
P10400	Gilbert Heights Pk A	CIPJ	20000101	99991231	PKS003627	"350,000"	"7,500"	0	N									
P10401	Col Slough Tr to 185	CIPJ	20000101	99991231	PKS003556	"110,000"	0	0	N									
P10402	Werbin at Cully Acq	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10403	Elsesser@Terrace Tr	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10404	Acq-Anchor -Gates Pk	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10405	Molifiy Prop Develop	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10406	Acq-Trevitts-Leach	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10407	Ivon Pk Vacation	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10408	Acq-Jene Holding	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10409	Bayer-Knott Pk-Demo	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10410	Garner-Linc Pk-Demo	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10411	Gates Rental Demo	CIPJ	20000101	99991231	PKS003478	0	0	0	N									
P10412	Acq-Lam at Gates Pk	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10413	SDC Appraisals-Acq	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10414	Acq-Perrin-Balt Wood	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10415	Gilbert Hts-SE130TH	CIPJ	20000101	99991231	PKS003478	"60,000"	0	0	N									
P10416	Buckman synth turf	CIPJ	20000101	99991231	PKS003614	0	0	0	N									
P10417	Acq-Fields Expansion	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10418	Acq-Adams-Raymond NA	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10419	Acq-Woods-Raymond NA	CIPJ	20000101	99991231	PKS003264	0	0	0	N									
P10420	Acq- Galbreath - Ray	CIPJ	20000101	99991231	PKS003264	"145,000"	0	0	N									
P10421	Acq-Phney @ NESumner	CIPJ	20000101	99991231	PKS003264				N									
P10422	Acq -Dennis Division	CIPJ	20000101	99991231	PKS003264				N									
P10423	E Holladay PG	CIPJ	20000101	99991231	PKS003696				N									
P10424	E Portland CC PG	CIPJ	20000101	99991231	PKS003697				N									
P10425	Parklane Pk PG	CIPJ	20000101	99991231	PKS003698				N									
P10426	Gilbert Pr PG	CIPJ	20000101	99991231	PKS003699				N									
P10427	Ed Benedict CG	CIPJ	20000101	99991231	PKS003700				N									
P10428	Lynchwood Lghtng	CIPJ	20000101	99991231	PKS003701				N									
P10429	Acq - Rohr @ Raymond	CIPJ	20000101	99991231	PKS003731	"150,000"	0	0	N									
P10430	Acq - Song @Greenway	CIPJ	20000101	99991231	PKS003732				N									
P10431	Harper's Playground	CIPJ	20000101	99991231	PKS003736	"136,000"	0	"36,719"	N									
P10432	Fernhill Splash Pad	CIPJ	20000101	99991231	PKS003762	"500,000"	0	0	N									
P10433	PTC Bubble	CIPJ	20000101	99991231	PKS003763	"1,500,000"	"16,766"	0	N									
P10434	Red Electric Trail	CIPJ	20000101	99991231	PKS003764	"220,000"	NA	0	N									
P10435	Werbin Cully	CIPJ	20000101	99991231	PKS003765	"1,900,000"	0	"17,221"	N									
P10436	Acq - Gunderson	CIPJ	20000101	99991231	PKS003766				N									
P10437	Raymond Entry	CIPJ	20000101	99991231	PKS003768	"190,471"	0	0	N									
P10438	Acq Funk Leach	CIPJ	20000101	99991231	PKS003783				N									
P10439	Wash Park Meters	CIPJ	20000101	99991231	PKS003787	"500,000"	0	0	N									
P10440	Thomas Cully	CIPJ	20000101	99991231	PKS003789	"3,975,000"	0	0	N									
P10441	Laurelhurst Pad	CIPJ	20000101	99991231	PKS003800				N									
P10442	Errol Heights Pk	CIPJ	20000101	99991231	PKS003801	"2,400,000"	0	0	N									
P10443	Delta Art Turf	CIPJ	20000101	99991231	PKS003802	"4,225,000"	0	0	N									
P10444	Sac Pk Irrigation	CIPJ	20000101	99991231	PKS003804				N									
P10445	April Hill Trail	CIPJ	20000101	99991231	PKS003815	"360,000"	0	"3,125"	N									
P10446	Parklane Pk Dev	CIPJ	20000101	99991231	PKS003818	"6,046,000"	0	0	N									
P10447	Grant Field	CIPJ	20000101	99991231	PKS003827	"556,384"	0	"14,226"	N									
P10448	Pier Trail	CIPJ	20000101	99991231	PKS003828	"100,000.00"	0	0	N									
P10449	Acq Eagle Point	CIPJ	20000101	99991231	PKS003829				N									
P10450	Acq Newton	CIPJ	20000101	99991231	PKS003836				N									
P10451	Acq Colwood	CIPJ	20000101	99991231	PKS003842				N									
P10452	Marquam Trail	CIPJ	20000101	99991231	PKS003848				N									
P10453	Westmoreland Pond	CIPJ	20000101	99991231	PKS003849				N									
P10454	Gateway Green	CIPJ	20000101	99991231	PKS003854	"2,000,000"	"40,000"	0	N									
P10455	Marshall Park	CIPJ	20000101	99991231	PKS003856	"288,590"	NA	0	N									
P10456	North Blk 7	CIPJ	20000101	99991231	PKS003877				N									
P10457	Conway Devel	CIPJ	20000101	99991231	PKS003878	"2,750,000.00"	0	0	N									
P10458	Beech Park	CIPJ	20000101	99991231	PKS003882	"11,000,000"	0	0	N									
P10459	Clatsop Butte	CIPJ	20000101	99991231	PKS003883				N									
P10460	Gateway Plaza	CIPJ	20000101	99991231	PKS003884	"8,000,000"	NA	0	N									
P10461	Columbia Bridge	CIPJ	20000101	99991231	PKS003885	"200,000"	0	0	N									
P10462	Colwood Drive	CIPJ	20000101	99991231	PKS003901	"656,000"	0	0	N									
P10463	Pier Park Trail East	CIPJ	20000101	99991231	PKS003902				N									
P10464	TPL @ Hoyt	CIPJ	20000101	99991231	PKS003907				N									
P10465	Montavilla Soccer	CIPJ	20000101	99991231	PKS003910				N									
P10466	Acq Davis @ Leach	CIPJ	20140601	99991231	PKS003911				N									
P10467	Whitaker Access	CIPJ	20140630	99991231	PKS003917	"1,959,075"	"8,762"	0	N									
P10468	Spring Garden	CIPJ	20140630	99991231	PKS003918	"3,400,000"	0	0	N									
P10469	Forest Park Balch	CIPJ	20140601	99991231	PKS003926				N									
P10470	Acq Open Meadow	CIPJ	20140601	99991231	PKS003927				N									
P10471	Acq Gateway Green	CIPJ	20140701	99991231	PKS003929				N									
P10472	Mt Tabor Trail	CIPJ	20140701	99991231	PKS003942	"550,000"	0	0	N									
P10473	Summers Splash Pad	CIPJ	20140701	99991231	PKS003948	"500,000"	0	0	N									
P10474	Sacajawea LID	CIPJ	20140701	99991231	PKS003949				N									
P10475	SW Trail	CIPJ	20140701	99991231	PKS003950	"1,277,000"	0	0	N									
P10476	Parklane Park Loo-SD	CIPJ	20140701	99991231	PKS003962	"500,000"	0	0	N									
P10477	Ventura Park Loo-SDC	CIPJ	20140701	99991231	PKS003963	"400,000"	0	0	N									
P10478	Ventura Playground	CIPJ	20140701	99991231	PKS003964	0	0	0	N									
P10479	Wilkes Park Loo-SDC	CIPJ	20140701	99991231	PKS003965	"300,000"	0	0	N									
P10480	Lynchview Playground	CIPJ	20140701	99991231	PKS003966	"1,800,000"	0	0	N									
P10481	Wiiamette Pathways2	CIPJ	20140701	99991231		"722,000"	0	0	N									
P10482	Pen Shallow	CIPJ	20140701	99991231		"500,000"	0	0	N									
P10483	Acq Parkrose	CIPJ	20140701	99991231					N									
P10484	Acq Cherry Park	CIPJ	20140701	99991231					N									
P10486	FP Entrance	CIPJ	20150701	99991231		"8,700,000"			N									
P10487	Acq Swan Island	CIPJ	20150701	99991231		"1,600,000"	0		N									
P10488	Summers Fence	CIPJ	20150701	99991231		"193,767"			N									
P10489	Couch Play2	CIPJ	20151201	99991231					N									
P10493	Lents Prk St Improve	CIPJ	20160301	99991231					N									
P10495	Pittock Mansion Entr	CIPJ	20160501	99991231					N									
P20072	Major Maintenance	CIPJ	20000101	99991231	PKS003430	Ongoing	0	0	N									
P20077	Pittock Mansion	CIPJ	20000101	99991231	PKS002886	"5,451,000"	0	0	N									
P20078	Pittock Mansion Plum	CIPJ	20000101	99991231	PKS003376	0	0	0	N									
P20079	Dishman Pool Replast	CIPJ	20000101	99991231	PKS003333	0	0	0	N									
P20082	Fac Seis Struct Rpt	CIPJ	20000101	99991231	PKS003377	0	0	0	N									
P20083	Combined Pools Upgra	CIPJ	20000101	99991231	PKS003538	0	0	0	N									
P20084	Pier Park Pool Upgra	CIPJ	20000101	99991231	PKS003417	0	0	0	N									
P20086	Knott Park Lighting	CIPJ	20000101	99991231	PKS003500	0	0	0	N									
P20100	Def Roof-Minor Bldg	CIPJ	20000101	99991231	PKS003526	0	0	0	N									
P20103	Southwest CC - FCI	CIPJ	20000101	99991231	PKS003406	0	0	0	N									
P20104	Riverplace Dock Repa	CIPJ	20000101	99991231	PKS003403	"502,000"	0	0	N									
P20113	Deferred Maint	CIPJ	20000101	99991231	PKS003795	Ongoing	0	0	N									
P20141	Peninsula CC Facilit	CIPJ	20000101	99991231	PKS003400	0	0	0	N									
P20142	Pier Pool Maj Mtnc	CIPJ	20000101	99991231	PKS003417	0	0	0	N									
P20198	MtScott Pool UV_Vent	CIPJ	20000101	99991231	PKS003373	0	0	0	N									
P20199	CIP MAJOR MAINTENANC	CIPJ	20000101	99991231	PKS003470	0	0	0	N									
P20206	SWCC Pools UV	CIPJ	20000101	99991231	PKS003538	0	0	0	N									
P20207	Dishman Pool UV	CIPJ	20000101	99991231	PKS003538	0	0	0	N									
P20208	Columbia Pool UV	CIPJ	20000101	99991231	PKS003452	0	0	0	N									
P20244	Macleay Repair restr	CIPJ	20000101	99991231	PKS003510	0	0	0	N									
P20246	Mt. Scott CC Refurbi	CIPJ	20000101	99991231	PKS003390	"4,707,000"	0	0	N									
P20250	WtrFrntPk Paint Mst	CIPJ	20000101	99991231	PKS003498	0	0	0	N									
P20254	Sellwood CC - FCI	CIPJ	20000101	99991231	PKS003404	"1,677,000"	0	0	N									
P20267	MDCC general improve	CIPJ	20000101	99991231	PKS003381	"1,595,000"	0	0	N									
P20281	Fulton FCI Upgrades	CIPJ	20000101	99991231	PKS003387	"808,000"	0	0	N									
P20284	Kelly Point Park par	CIPJ	20000101	99991231	PKS003592	"1,540,000"	0	0	N									
P20288	MDCC Pool Heat Wheel	CIPJ	20000101	99991231	PKS003589	"454,000"	0	0	N									
P20309	Springwater Circle B	CIPJ	20000101	99991231	PKS003450	"420,000"	0	0	N									
P20310	Circle Ave Bridge	CIPJ	20000101	99991231	PKS003858				N									
P20311	Pier Park Lighting U	CIPJ	20000101	99991231	PKS003497	0	0	0	N									
P20312	WashingtonPk Path/St	CIPJ	20000101	99991231	PKS003438	0	0	0	N									
P20313	Washington&LovejoyMa	CIPJ	20000101	99991231	PKS003536	"47,000"	0	0	N									
P20316	Pittock Mansion Leak	CIPJ	20000101	99991231	PKS002286	0	0	0	N									
P20317	Marshall Park Bridge	CIPJ	20000101	99991231	PKS003453	"165,000"	0	0	N									
P20318	Mt Scott Lighting	CIPJ	20000101	99991231	PKS003604	0	0	0	N									
P20325	Leach Botanical Admi	CIPJ	20000101	99991231	PKS003574	0	0	0	N									
P20326	Columbia Pool 3-tab	CIPJ	20000101	99991231	PKS003493	"1,112,000"	0	0	N									
P20337	Washington Pk Sewer	CIPJ	20000101	99991231	PKS003612	0	0	0	N									
P20365	Pool Replaster	CIPJ	20000101	99991231	PKS003639	"660,000"	0	0	N									
P20366	Pool Mech Eqmt Rep	CIPJ	20000101	99991231	PKS003640	"990,000"	0	0	N									
P20367	SprWtr JohnCr Rebd	CIPJ	20000101	99991231	PKS003491	0	0	0	N									
P20368	Downtown Play Area	CIPJ	20000101	99991231	PKS003480	"300,000"	0	0	N									
P20369	PIR Motorcycle Track	CIPJ	20000101	99991231	PKS003530	"1,000,000"	0	0	N									
P20370	Delta Pk Mtnc Fac	CIPJ	20000101	99991231	PKS003480	0	0	0	N									
P20371	Wash Pk Landslide Rp	CIPJ	20000101	99991231	PKS003480	0	0	0	N									
P20372	Mt Scott CC Pool Hea	CIPJ	20000101	99991231	PKS003560	0	0	0	N									
P20373	UPCC ADA Ramp	CIPJ	20000101	99991231	PKS003693	"140,000"	0	0	N									
P20374	Delta Pk Press Sewer	CIPJ	20000101	99991231	PKS003679	"135,000"	0	0	N									
P20375	ColumbiaPool Replast	CIPJ	20000101	99991231	PKS003480	"150,000"	0	0	N									
P20376	Rocky Butte-Masonry	CIPJ	20000101	99991231	PKS003680	"166,000"	0	0	N									
P20377	Pittock Terrace Rep	CIPJ	20000101	99991231	PKS003681	"800,000"	0	na	N									
P20378	Waterfront Pk Turf	CIPJ	20000101	99991231	PKS003682	"332,128"	na	0	N									
P20397	Solar Water Heating	CIPJ	20000101	99991231	PKS003470	0	0	0	N									
P20398	Colmbia PI Microturb	CIPJ	20000101	99991231	PKS003538	0	0	0	N									
P20400	Waterfront Pk Paint	CIPJ	20000101	99991231	PKS003498	"143,000"	0	0	N									
P20401	Kenton Pk PG	CIPJ	20000101	99991231	PKS003694	"25,000"	0	0	N									
P20402	Woodlawn Pk PG	CIPJ	20000101	99991231	PKS003695	"12,000"	0	0	N									
P20403	Col Pool Heat Wheel	CIPJ	20000101	99991231	PKS003714	"28,877"	0	0	N									
P20404	SW Tennis Crt Resurf	CIPJ	20000101	99991231	PKS003721	"49,992"	0	0	N									
P20405	Laurelhurst Planting	CIPJ	20000101	99991231	PKS003516	"70,000"	0	0	N									
P20406	SprWtr JohnCr Ph2	CIPJ	20000101	99991231	PKS003737	0	0	0	N									
P20407	Wllmtt Boat Ramp	CIPJ	20000101	99991231	PKS003738	"807,300"	0	0	N									
P20408	Springwater Slide	CIPJ	20000101	99991231	PKS003781	"770,310"	na	na	N									
P20409	Dishman Lockers	CIPJ	20000101	99991231	PKS003786				N									
P20410	Drain SW Whitaker	CIPJ	20000101	99991231	PKS003803				N									
P20411	Mt Tabor Rd Repair	CIPJ	20000101	99991231	PKS003808	"117,000"	0	0	N									
P20412	Forest Pk 53rd	CIPJ	20000101	99991231	PKS003809	"90,000"	0	0	N									
P20413	Nike BB Courts	CIPJ	20000101	99991231	PKS003810	"67,000"	0	0	N									
P20414	Walker Stadium	CIPJ	20000101	99991231	PKS003811	"157,500"	0	0	N									
P20415	Riverplace Sidewalk	CIPJ	20000101	99991231	PKS003812	"193,116"	na	na	N									
P20416	USS OR Memorial	CIPJ	20000101	99991231	PKS003813	"166,496"	NA	0	N									
P20417	Springwater 45th	CIPJ	20000101	99991231	PKS003814				N									
P20418	Wash Trail	CIPJ	20000101	99991231	PKS003830				N									
P20419	EPCC Roof	CIPJ	20000101	99991231	PKS003833	"700,831"	0	0	N									
P20420	CJCC Roof	CIPJ	20000101	99991231	PKS003834	"802,000"	na	0	N									
P20421	Sacajawea DOLA	CIPJ	20000101	99991231	PKS003839	"15,656.40"	0	0	N									
P20422	Sellwood Pool	CIPJ	20000101	99991231	PKS003855	"$137,500 "	0		N									
P20423	SJCC Roof	CIPJ	20000101	99991231	PKS003861	"282,813"	0	0	N									
P20424	Argay ADA	CIPJ	20000101	99991231	PKS003862	"15,000"	na	0	N									
P20425	Unthank ADA	CIPJ	20000101	99991231	PKS003863	"15,000"	0	0	N									
P20426	Hancock ADA	CIPJ	20000101	99991231	PKS003864	"15,000"	0	0	N									
P20427	Harrison ADA	CIPJ	20000101	99991231	PKS003865	"15,000"	0	0	N									
P20428	King School ADA	CIPJ	20000101	99991231	PKS003866	"15,000"	0	0	N									
P20429	Lents ADA	CIPJ	20000101	99991231	PKS003867	"15,000"	0	0	N									
P20430	Northgate ADA	CIPJ	20000101	99991231	PKS003868	"15,000.00"	0	0	N									
P20431	Two Plum ADA	CIPJ	20000101	99991231	PKS003869	"15,000"	0	0	N									
P20432	Lents Playgrd RE	CIPJ	20000101	99991231	PKS003870	"187,200"	0	0	N									
P20433	MDCC Pool	CIPJ	20000101	99991231	PKS003871	"96,422"	0	0	N									
P20434	Knott Sports	CIPJ	20000101	99991231	PKS003872	"174,000"	0	0	N									
P20435	Wallace Sports	CIPJ	20000101	99991231	PKS003873	"26,000"	0	0	N									
P20436	Fernhill Sports	CIPJ	20000101	99991231	PKS003874	"26,000"	0	0	N									
P20437	Benedict Sports	CIPJ	20000101	99991231	PKS003875	"26,000"	0	0	N									
P20438	Grant Sports	CIPJ	20000101	99991231	PKS003876	"26,000"	0	0	N									
P20439	Hancock Play	CIPJ	20000101	99991231	PKS003886	"123,000"	0	0	N									
P20440	Sellwood Upper	CIPJ	20000101	99991231	PKS003887	"50,000"	0	0	N									
P20441	Light Pole	CIPJ	20000101	99991231	PKS003891				N									
P20442	Hillside Drain	CIPJ	20000101	99991231	PKS003895	"282,000"	0	0	N									
P20443	Landslides	CIPJ	20000101	99991231	PKS003904				N									
P20444	Dishman DDC	CIPJ	20000101	99991231	PKS003905				N									
P20445	Couch Playground	CIPJ	20000101	99991231	PKS003908				N									
P20446	EPCC AHU	CIPJ	20140630	99991231	PKS003916				N									
P20447	Lath House	CIPJ	20140601	99991231	PKS003923				N									
P20448	Pittock Culvert	CIPJ	20140601	99991231	PKS003924				N									
P20449	Racquet Center	CIPJ	20140601	99991231	PKS003925				N									
P20450	Brooklyn Park Drain	CIPJ	20140701	99991231	PKS003943				N									
P20451	Safety Barrier	CIPJ	20140701	99991231	PKS003745				N									
P20452	Col Pool Boiler	CIPJ	20140701	99991231	PKS003956	"34,298"	0	0	N									
P20453	CM DDC Walker	CIPJ	20140701	99991231	PKS003955	"136,094"	0	0	N									
P20454	St Johns DDC	CIPJ	20140701	99991231	PKS003954	"90,951"	0	0	N									
P20455	Hillside DDC	CIPJ	20140701	99991231	PKS003953	"56,428"	0	0	N									
P20456	Wash PK Sewer	CIPJ	20140701	99991231	PKS003952	"2,394,708"	0	0	N									
P20457	Leif Erikson Culvert	CIPJ	20140701	99991231	PKS003951	"492,000"	0	0	N									
P20458	Keller Fountain	CIPJ	20150101	99991231	PKS003958	"20,500"	0	0	N									
P20459	Carwash Fountain	CIPJ	20150101	99991231	PKS003959	0	0	0	N									
P20460	SWCC Pool LED	CIPJ	20150101	99991231	PKS003960	0	0	0	N									
P20461	Kelly Fountain	CIPJ	20150101	99991231	PKS003961	0	0	0	N									
P20462	Kelly Irrigation	CIPJ	20140701	99991231		"136,000"	0	0	N									
P20463	Lotus Slope	CIPJ	20140701	99991231		"13,200"	0	0	N									
P20464	Directors Pk Canopy	CIPJ	20140701	99991231		"750,400"	0	0	N									
P20465	West Path Pave	CIPJ	20140701	99991231		"22,500"	0	0	N									
P20466	MAC Septic	CIPJ	20150701	99991231		"25,000"	0	0	N									
P20467	CM HVAC	CIPJ	20150701	99991231		"100,000"	0	0	N									
P20468	CMC Elevator Repair	CIPJ	20150701	99991231		"27,200"	0	0	N									
P20469	Willamette RR	CIPJ	20150701	99991231		"50,000"	0	0	N									
P20470	Creston Slide	CIPJ	20150701	99991231		"101,250"	0	0	N									
P20471	Montavilla Slide	CIPJ	20150701	99991231		"101,250"	0	0	N									
